id,fullname,fullname-revised,name,name-revised
WOS:000344384903046,"Bharat, Aseem|Chen, Lang|Curtis, Jeffrey R.|Embi, Peter J.|Fraenkel, Liana|Ginsberg, Seth|Mackey, David|McConnell, Ruth|Nowell, Ben|Saag, Kenneth G.|Willig, James","Bharat, Aseem|Chen, Lang|Curtis, Jeffrey R.|Embi, Peter J.|Fraenkel, Liana|Ginsberg, Seth|Mackey, David|McConnell, Ruth|Nowell, Ben|Saag, Kenneth G.|Willig, James","Bharat, A|Chen, L|Curtis, JR|Embi, PJ|Fraenkel, L|Ginsberg, S|Mackey, D|McConnell, R|Nowell, B|Saag, KG|Willig, J","Bharat, A|Chen, L|Curtis, JR|Embi, PJ|Fraenkel, L|Ginsberg, S|Mackey, D|McConnell, R|Nowell, B|Saag, KG|Willig, J"
WOS:000344731300007,"Fortenberry, J. Dennis|Garfein, Richard S.|Gunn, Jayleen K. L.|Hensel, Devon J.|Roth, Alexis M.|Wiehe, Sarah E.","Fortenberry, J. Dennis|Garfein, Richard S.|Gunn, Jayleen K. L.|Hensel, Devon J.|Roth, Alexis M.|Wiehe, Sarah E.","Fortenberry, JD|Garfein, RS|Gunn, JKL|Hensel, DJ|Roth, AM|Wiehe, SE","Fortenberry, JD|Garfein, RS|Gunn, JKL|Hensel, DJ|Roth, AM|Wiehe, SE"
WOS:000344781700006,"Class, Quetzal|Donofrio, Brian|Lahey, Benjamin|Larsson, Henrik","Class, Quetzal A.|Donofrio, Brian|Lahey, Benjamin B.|Larsson, Henrik","Class, Q|Donofrio, B|Lahey, B|Larsson, H","Class, QA|Donofrio, B|Lahey, BB|Larsson, H"
WOS:000344973700004,"Class, Quetzal A.|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin E.","Class, Quetzal A.|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin","Class, QA|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Rickert, ME","Class, QA|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Rickert, ME"
WOS:000345255000003,"Boehm, Stephen L., II|Fritz, Brandon M.","Boehm, Stephen L.|Fritz, Brandon M.","Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM"
WOS:000345283700046,"Class, Quetzal|D'Onofrio, Brian|Ginsberg, Ylva|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin","Class, Quetzal A.|D'Onofrio, Brian M.|Ginsberg, Ylva|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin","Class, Q|D'Onofrio, B|Ginsberg, Y|Larsson, H|Lichtenstein, P|Rickert, M","Class, QA|D'Onofrio, BM|Ginsberg, Y|Larsson, H|Lichtenstein, P|Rickert, ME"
WOS:000345283700133,"Bergen, Sarah|D'Onofrio, Brian|Fazel, Seena|Kuja-Halkola, Ralf|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","Bergen, S.E.|D'Onofrio, Brian M.|Fazel, Seena|Kuja-Halkola, Ralf|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","Bergen, S|D'Onofrio, B|Fazel, S|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A","Bergen, SE|D'Onofrio, BM|Fazel, S|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A"
WOS:000346361300008,"Aalsma, Matthew C.|Barai, Nikita|Fortenberry, J. Dennis|Rosenman, Marc B.|Scanlon, Michael L.|Wiehe, Sarah E.","Aalsma, Matthew C.|Barai, Nikita|Fortenberry, J. Dennis|Rosenman, Marc B.|Scanlon, Michael L.|Wiehe, Sarah E.","Aalsma, MC|Barai, N|Fortenberry, JD|Rosenman, MB|Scanlon, ML|Wiehe, SE","Aalsma, MC|Barai, N|Fortenberry, JD|Rosenman, MB|Scanlon, ML|Wiehe, SE"
WOS:000347277000001,"Embi, Peter J.|Payne, Philip R. O.","Embi, Peter J.|Payne, Philip R. O.","Embi, PJ|Payne, PRO","Embi, PJ|Payne, PRO"
WOS:000347277000008,"Ames, Michael|Berner, Eta S.|Bobitt, Keith|Bondy, Jessica|Davidson, Arthur|Embi, Peter J.|English, Thomas M.|Hendrickson, R. Curtis|Houston, Thomas K.|Ranauro, Paul|Wyatt, Matthew C.","Ames, Michael|Berner, Eta S.|Bobitt, Keith|Bondy, Jessica|Davidson, Arthur|Embi, Peter J.|English, Thomas M.|Hendrickson, R. Curtis|Houston, Thomas K.|Ranauro, Paul|Wyatt, Matthew C.","Ames, M|Berner, ES|Bobitt, K|Bondy, J|Davidson, A|Embi, PJ|English, TM|Hendrickson, RC|Houston, TK|Ranauro, P|Wyatt, MC","Ames, M|Berner, ES|Bobitt, K|Bondy, J|Davidson, A|Embi, PJ|English, TM|Hendrickson, RC|Houston, TK|Ranauro, P|Wyatt, MC"
WOS:000348145000013,"Silverman, Ross D.|Yang, Y. Tony","Silverman, Ross D.|Yang, Y. Tony","Silverman, RD|Yang, YT","Silverman, RD|Yang, YT"
WOS:000348279200005,"Beasley, Will|D'Onofrio, Brian|Johnson, Amber|Lahey, Benjamin B.|Rathouz, Paul|Rodgers, Joseph Lee|Van Hulle, Carol|Waldman, Irwin","Beasley, William H.|D'Onofrio, Brian M.|Johnson, Amber|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","Beasley, W|D'Onofrio, B|Johnson, A|Lahey, BB|Rathouz, P|Rodgers, JL|Van Hulle, C|Waldman, I","Beasley, WH|D'Onofrio, BM|Johnson, A|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID"
WOS:000348575500025,"Almqvist, Catarina|Chang, Zheng|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Almqvist, Catarina|Chang, Zheng|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Almqvist, C|Chang, Z|D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P|Sjolander, A","Almqvist, C|Chang, Z|D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P|Sjolander, A"
WOS:000348732200009,"McGee, Summer|Silverman, Ross D.","McGee, Summer|Silverman, Ross D.","McGee, S|Silverman, RD","McGee, S|Silverman, RD"
WOS:000348828300014,"Bell, Teresa M.|Zarzaur, Ben L.","Bell, Teresa M.|Zarzaur, Ben L., Jr.","Bell, TM|Zarzaur, BL","Bell, TM|Zarzaur, BL"
WOS:000349063800006,"Blasingame, Shelby N.|Boehm, Stephen L., II|Kasten, Chelsea R.","Blasingame, Shelby N.|Boehm, Stephen L.|Kasten, Chelsea R.","Blasingame, SN|Boehm, SL|Kasten, CR","Blasingame, SN|Boehm, SL|Kasten, CR"
WOS:000349503700010,"Aalsma, Matthew C.|Rehm, Susan J.|Rickert, Vaughn I.|Zimet, Gregory D.","Aalsma, Matthew C.|Rehm, Susan J.|Rickert, Vaughn I.|Zimet, Gregory D.","Aalsma, MC|Rehm, SJ|Rickert, VI|Zimet, GD","Aalsma, MC|Rehm, SJ|Rickert, VI|Zimet, GD"
WOS:000349601100009,"Pearson, Carolyn M.|Smith, Gregory T.|Zapolski, Tamika C. B.","Pearson, Carolyn M.|Smith, Gregoty T.|Zapolski, Tamika C. B.","Pearson, CM|Smith, GT|Zapolski, TCB","Pearson, CM|Smith, GT|Zapolski, TCB"
WOS:000350979500024,"D'Onofrio, Brian|Fazel, Seena|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, Brian M.|Fazel, Seena|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, B|Fazel, S|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A","D'Onofrio, BM|Fazel, S|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A"
WOS:000351295400011,"Beasley, William H.|D'Onofrio, Brian M.|Rodgers, Joseph L.|Van Hulle, Carol A.|Vaughan, Erikka B.","Beasley, William H.|D'Onofrio, Brian M.|Rodgers, Joseph L|Van Hulle, Carol A.|Vaughan, Erikka B.","Beasley, WH|D'Onofrio, BM|Rodgers, JL|Van Hulle, CA|Vaughan, EB","Beasley, WH|D'Onofrio, BM|Rodgers, JL|Van Hulle, CA|Vaughan, EB"
WOS:000351402400007,"Almqvist, Catarina|Anckarsater, Henrik|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik|Sjolander, Arvid","Almqvist, Catarina|Anckarsater, Henrik|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik|Sjolander, Arvid","Almqvist, C|Anckarsater, H|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Pettersson, E|Sjolander, A","Almqvist, C|Anckarsater, H|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Pettersson, E|Sjolander, A"
WOS:000351920100032,"Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, A|Meyerson, BE|Navale, SM|Ohmit, A","Gillespie, A|Meyerson, BE|Navale, SM|Ohmit, A"
WOS:000352051500191,"Arno, Janet|Barclay, Lynn|Davis, Alissa|Meyerson, Beth|Van der Pol, Barbara|Zimet, Gregory","Arno, Janet N.|Barclay, Lynn|Davis, Alissa|Meyerson, Beth E.|Van der Pol, Barbara J.|Zimet, Gregory D.","Arno, J|Barclay, L|Davis, A|Meyerson, B|Van der Pol, B|Zimet, G","Arno, JN|Barclay, L|Davis, A|Meyerson, BE|Van der Pol, BJ|Zimet, GD"
WOS:000352051500218,"Gillespie, Anthony|Meyerson, Beth|Navale, Shalini|Ohmit, Anita","Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, A|Meyerson, B|Navale, S|Ohmit, A","Gillespie, A|Meyerson, BE|Navale, SM|Ohmit, A"
WOS:000352051500398,"Arno, Janet|Davis, Alissa|Meyerson, Beth|Van Der Pol, Barbara|Zimet, Gregory","Arno, Janet N.|Davis, Alissa|Meyerson, Beth E.|Van der Pol, Barbara J.|Zimet, Gregory D.","Arno, J|Davis, A|Meyerson, B|Van Der Pol, B|Zimet, G","Arno, JN|Davis, A|Meyerson, BE|Van der Pol, BJ|Zimet, GD"
WOS:000352108300011,"Maffini, Cara S.|Vaughan, Ellen L.|Wong, Y. Joel","Maffini, Cara S.|Vaughan, Ellen L.|Wong, Y. Joel","Maffini, CS|Vaughan, EL|Wong, YJ","Maffini, CS|Vaughan, EL|Wong, YJ"
WOS:000352318200025,"Guller, Leila|Smith, Gregory T.|Zapolski, Tamika C. B.","Guller, Leila|Smith, Gregoty T.|Zapolski, Tamika C. B.","Guller, L|Smith, GT|Zapolski, TCB","Guller, L|Smith, GT|Zapolski, TCB"
WOS:000352625800013,"Boehm, Stephen L., II|Linsenbardt, David N.","Boehm, Stephen L.|Linsenbardt, David N.","Boehm, SL|Linsenbardt, DN","Boehm, SL|Linsenbardt, DN"
WOS:000352856500001,"Silverman, Ross D.|Yang, Y. Tony","Silverman, Ross D.|Yang, Y. Tony","Silverman, RD|Yang, YT","Silverman, RD|Yang, YT"
WOS:000353918400004,"Bradley, Heather M.|Broz, Dita|Buddhal, Swamy|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Hillman, Daniel|Hon, John|Hoover, Karen W.|Patel, Monita R.|Perez, Andrea|Peters, Philip J.|Pontones, Pam|Roseberry, Jeremy C.|Sandoval, Michelle|Shields, Jessica|Walthall, Jennifer|Waterhouse, Dorothy|Weidle, Paul J.|Wu, Hsiu","Bradley, Heather M.|Broz, Dita|Buddhal, Swamy|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Hillman, Daniel|Hon, John|Hoover, Karen W.|Patel, Monita R.|Perez, Andrea|Peters, Philip J.|Pontones, Pamela|Roseberry, Jeremy C.|Sandoval, Michelle|Shields, Jessica|Walthall, Jennifer D. H.|Waterhouse, Dorothy|Weidle, Paul J.|Wu, Hsiu","Bradley, HM|Broz, D|Buddhal, S|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Hillman, D|Hon, J|Hoover, KW|Patel, MR|Perez, A|Peters, PJ|Pontones, P|Roseberry, JC|Sandoval, M|Shields, J|Walthall, J|Waterhouse, D|Weidle, PJ|Wu, H","Bradley, HM|Broz, D|Buddhal, S|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Hillman, D|Hon, J|Hoover, KW|Patel, MR|Perez, A|Peters, PJ|Pontones, P|Roseberry, JC|Sandoval, M|Shields, J|Walthall, JDH|Waterhouse, D|Weidle, PJ|Wu, H"
WOS:000354338000017,"Bell, Teresa|Paulus, Elena|Shahan, Charles Patrick|Zarzaur, Ben L.","Bell, Teresa M.|Paulus, Elena|Shahan, Charles Patrick|Zarzaur, Ben L., Jr.","Bell, T|Paulus, E|Shahan, CP|Zarzaur, B","Bell, TM|Paulus, E|Shahan, CP|Zarzaur, BL"
WOS:000354464300005,"D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P","D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P"
WOS:000354619000004,"Embi, P. J.|Finnell, J. T.|Hersh, W.|Lehmann, C. U.|Levy, B. P.|Longhurst, C. A.|Martin, R.|Mohan, V.|Munger, B.|Turner, A. M.|Williamson, J.","Embi, Peter J.|Finnell, J. T.|Hersh, William R.|Lehmann, Christoph U.|Levy, B. P.|Longhurst, C. A.|Martin, R.|Mohan, V.|Munger, B.|Turner, A. M.|Williamson, J.","Embi, PJ|Finnell, JT|Hersh, W|Lehmann, CU|Levy, BP|Longhurst, CA|Martin, R|Mohan, V|Munger, B|Turner, AM|Williamson, J","Embi, PJ|Finnell, JT|Hersh, WR|Lehmann, CU|Levy, BP|Longhurst, CA|Martin, R|Mohan, V|Munger, B|Turner, AM|Williamson, J"
WOS:000355103700021,"Bell, Teresa M.|Boustany, Karim C.|Jenkins, Peter C.|Zarzaur, Ben L.","Bell, Teresa M.|Boustany, Karim C.|Jenkins, Peter C.|Zarzaur, Ben L., Jr.","Bell, TM|Boustany, KC|Jenkins, PC|Zarzaur, BL","Bell, TM|Boustany, KC|Jenkins, PC|Zarzaur, BL"
WOS:000356491700007,"Aalsma, Matthew|Best, John|Davis, Alissa|Dodge, Brian|Luo, Juhua|Meyerson, Beth|Tucker, Joseph|Van der Pol, Barbara|Wei, Chongyi","Aalsma, Matthew C.|Best, John|Davis, Alissa|Dodge, Brian|Luo, Juhua|Meyerson, Beth E.|Tucker, Joseph D.|Van der Pol, Barbara J.|Wei, Chongyi","Aalsma, M|Best, J|Davis, A|Dodge, B|Luo, JH|Meyerson, B|Tucker, J|Van der Pol, B|Wei, CY","Aalsma, MC|Best, J|Davis, A|Dodge, B|Luo, JH|Meyerson, BE|Tucker, JD|Van der Pol, BJ|Wei, CY"
WOS:000358197600058,"Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, NP|Zimmers, TA","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, NP|Zimmers, TA"
WOS:000358262900022,"Byrnes, Hilary F.|Miller, Brenda A.|Morrison, Christopher N.|Remer, Lillian G.|Wiebe, Douglas J.|Wiehe, Sarah E.","Byrnes, Hilary F.|Miller, Brenda A.|Morrison, Christopher N.|Remer, Lillian G.|Wiebe, Douglas J.|Wiehe, Sarah E.","Byrnes, HF|Miller, BA|Morrison, CN|Remer, LG|Wiebe, DJ|Wiehe, SE","Byrnes, HF|Miller, BA|Morrison, CN|Remer, LG|Wiebe, DJ|Wiehe, SE"
WOS:000358293300002,"Arno, Janet N.|Barclay, Lynn|Davis, Alissa|LeMonte, Ann M.|Meyerson, Beth E.|Sayegh, M. Aaron|Van Der Pol, Barbara|Williams, James A.|Zimet, Gregory D.","Arno, Janet N.|Barclay, Lynn|Davis, Alissa|LeMonte, Ann M.|Meyerson, Beth E.|Sayegh, M. Aaron|Van der Pol, Barbara J.|Williams, James A.|Zimet, Gregory D.","Arno, JN|Barclay, L|Davis, A|LeMonte, AM|Meyerson, BE|Sayegh, MA|Van Der Pol, B|Williams, JA|Zimet, GD","Arno, JN|Barclay, L|Davis, A|LeMonte, AM|Meyerson, BE|Sayegh, MA|Van der Pol, BJ|Williams, JA|Zimet, GD"
WOS:000358466200013,"Auf, Rehab|Cano, Miguel Angel|Cardoso, Jodi Berger|Castillo, Linda G.|Castro, Yessenia|Correa-Fernandez, Virmarie|Cruz, Rick A.|de Dios, Marcel A.|Ibanez, Gladys|Lorenzo-Blanco, Elma I.|Molleda, Lourdes M.|Ojeda, Lizette|Pina-Watson, Brandy|Vaughan, Ellen L.","Auf, Rehab|Cano, Miguel Angel|Cardoso, Jodi Berger|Castillo, Linda G.|Castro, Yessenia|Correa-Fernandez, Virmarie|Cruz, Rick A.|de Dios, Marcel A.|Ibanez, Gladys|Lorenzo-Blanco, Elma I.|Molleda, Lourdes M.|Ojeda, Lizette|Pina-Watson, Brandy|Vaughan, Ellen L.","Auf, R|Cano, MA|Cardoso, JB|Castillo, LG|Castro, Y|Correa-Fernandez, V|Cruz, RA|de Dios, MA|Ibanez, G|Lorenzo-Blanco, EI|Molleda, LM|Ojeda, L|Pina-Watson, B|Vaughan, EL","Auf, R|Cano, MA|Cardoso, JB|Castillo, LG|Castro, Y|Correa-Fernandez, V|Cruz, RA|de Dios, MA|Ibanez, G|Lorenzo-Blanco, EI|Molleda, LM|Ojeda, L|Pina-Watson, B|Vaughan, EL"
WOS:000358628300011,"Boehm, Stephen L., II|Fritz, Brandon M.","Boehm, Stephen L.|Fritz, Brandon M.","Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM"
WOS:000358675700038,"Conrad, Caitlin|Duwve, Joan|Galang, Romeo|Hillman, Daniel|Hoots, Brooke|Hoover, Karen|Patel, Monita|Peters, Philip|Pontones, Pam|Roseberry, Jeremy|Shields, Jessica|Waterhouse, Dorothy|Weidle, Paul","Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Hillman, Daniel|Hoots, Brooke|Hoover, Karen W.|Patel, Monita R.|Peters, Philip J.|Pontones, Pamela|Roseberry, Jeremy C.|Shields, Jessica|Waterhouse, Dorothy|Weidle, Paul J.","Conrad, C|Duwve, J|Galang, R|Hillman, D|Hoots, B|Hoover, K|Patel, M|Peters, P|Pontones, P|Roseberry, J|Shields, J|Waterhouse, D|Weidle, P","Conrad, C|Duwve, JM|Galang, RR|Hillman, D|Hoots, B|Hoover, KW|Patel, MR|Peters, PJ|Pontones, P|Roseberry, JC|Shields, J|Waterhouse, D|Weidle, PJ"
WOS:000358675700039,"Blosser, Sara J.|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Ganova-Raeva, Lilia|Gentry, Jessica|Heneine, Walid|Hillman, Daniel|Jia, Hongwei|Khudyakov, Yury|Liu, Lixia|Lovchik, Judy|Luo, Wei|Masciotra, Silvina|Owen, S. Michele|Perez, Andrea|Peters, Philip J.|Peyrani, Paula|Pontones, Pam|Ramachandran, Sumathi|Roseberry, Jeremy C.|Sandoval, Michelle|Shankar, Anupama|Switzer, William M.|Thai, Hong|Xia, Guoliang","Blosser, Sara J.|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Ganova-Raeva, Lilia|Gentry, Jessica|Heneine, Walid|Hillman, Daniel|Jia, Hongwei|Khudyakov, Yury|Liu, Lixia|Lovchik, Judy|Luo, Wei|Masciotra, Silvina|Owen, S. Michele|Perez, Andrea|Peters, Philip J.|Peyrani, Paula|Pontones, Pamela|Ramachandran, Sumathi|Roseberry, Jeremy C.|Sandoval, Michelle|Shankar, Anupama|Switzer, William M.|Thai, Hong|Xia, Guoliang","Blosser, SJ|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Ganova-Raeva, L|Gentry, J|Heneine, W|Hillman, D|Jia, HW|Khudyakov, Y|Liu, LX|Lovchik, J|Luo, W|Masciotra, S|Owen, SM|Perez, A|Peters, PJ|Peyrani, P|Pontones, P|Ramachandran, S|Roseberry, JC|Sandoval, M|Shankar, A|Switzer, WM|Thai, H|Xia, GL","Blosser, SJ|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Ganova-Raeva, L|Gentry, J|Heneine, W|Hillman, D|Jia, HW|Khudyakov, Y|Liu, LX|Lovchik, J|Luo, W|Masciotra, S|Owen, SM|Perez, A|Peters, PJ|Peyrani, P|Pontones, P|Ramachandran, S|Roseberry, JC|Sandoval, M|Shankar, A|Switzer, WM|Thai, H|Xia, GL"
WOS:000358689300012,"Aalsma, Matthew C.|Adams, Erin L.|Holloway, Evan D.|Salyers, Michelle P.|White, Laura M.","Aalsma, Matthew C.|Adams, Erin L.|Holloway, Evan D.|Salyers, Michelle P.|White, Laura M.","Aalsma, MC|Adams, EL|Holloway, ED|Salyers, MP|White, LM","Aalsma, MC|Adams, EL|Holloway, ED|Salyers, MP|White, LM"
WOS:000358749900023,"Seibt, Gustav","Seibt, Gustav","Seibt, G","Seibt, G"
WOS:000359359400014,"Guller, Leila|Smith, Gregory T.|Zapolski, Tamika C. B.","Guller, Leila|Smith, Gregoty T.|Zapolski, Tamika C. B.","Guller, L|Smith, GT|Zapolski, TCB","Guller, L|Smith, GT|Zapolski, TCB"
WOS:000360294600009,"Chang, Tiffany K.|de Dios, Marcel A.|Escobar, Oscar S.|Vaughan, Ellen L.","Chang, Tiffany K.|de Dios, Marcel A.|Escobar, Oscar S.|Vaughan, Ellen L.","Chang, TK|de Dios, MA|Escobar, OS|Vaughan, EL","Chang, TK|de Dios, MA|Escobar, OS|Vaughan, EL"
WOS:000360791500696,"Aalsma, M.|Howenstine, M.|Jacobs, Z.|Korn, K.|Williams, R.","Aalsma, Matthew C.|Howenstine, Michelle S.|Jacobs, Zachary Colin|Korn, Kimberly L.|Williams, R.","Aalsma, M|Howenstine, M|Jacobs, Z|Korn, K|Williams, R","Aalsma, MC|Howenstine, MS|Jacobs, ZC|Korn, KL|Williams, R"
WOS:000361084800007,"Barnes, Priscilla R.|Degi, Lindsey S.|Halverson, Paul K.|King, Jerry|Meyerson, Beth E.|Polmanski, Haley F.","Barnes, Priscilla R.|Degi, Lindsey S.|Halverson, Paul K.|King, Jerry|Meyerson, Beth E.|Polmanski, Haley F.","Barnes, PR|Degi, LS|Halverson, PK|King, J|Meyerson, BE|Polmanski, HF","Barnes, PR|Degi, LS|Halverson, PK|King, J|Meyerson, BE|Polmanski, HF"
WOS:000361119700250,"Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul|Zimmers, Teresa A.","Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, N|Zimmers, TA","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, NP|Zimmers, TA"
WOS:000361637100204,"Boehm, S. L., II|Fritz, B. M.","Boehm, Stephen L.|Fritz, Brandon M.","Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM"
WOS:000361637100226,"Boehm, S. L.|Hartless, C. B.","Boehm, Stephen L.|Hartless, C. B.","Boehm, SL|Hartless, CB","Boehm, SL|Hartless, CB"
WOS:000361637100407,"Boehm, S. L., II|Companion, M.","Boehm, Stephen L.|Companion, Michel","Boehm, SL|Companion, M","Boehm, SL|Companion, M"
WOS:000361637101230,"Boehm, S. L., II|Liang, T.|Smoker, M. P.|Zhang, Y.","Boehm, Stephen L.|Liang, T.|Smoker, Michael P.|Zhang, Yanping","Boehm, SL|Liang, T|Smoker, MP|Zhang, Y","Boehm, SL|Liang, T|Smoker, MP|Zhang, YP"
WOS:000361690900014,"Armstrong, James|Bailey, Marlon M.|Emetu, Roberta E.|Meyerson, Beth E.|Ryder, Priscilla T.|Sanders, Stephanie A.","Armstrong, James|Bailey, Marlon M.|Emetu, Roberta E.|Meyerson, Beth E.|Ryder, Priscilla T.|Sanders, Stephanie A.","Armstrong, J|Bailey, MM|Emetu, RE|Meyerson, BE|Ryder, PT|Sanders, SA","Armstrong, J|Bailey, MM|Emetu, RE|Meyerson, BE|Ryder, PT|Sanders, SA"
WOS:000362055800016,"Birkley, Erica L.|Smith, Gregory T.|Zapolski, Tamika C. B.","Birkley, Erica L.|Smith, Gregoty T.|Zapolski, Tamika C. B.","Birkley, EL|Smith, GT|Zapolski, TCB","Birkley, EL|Smith, GT|Zapolski, TCB"
WOS:000362510200003,"Applegate, Amy G.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy|Reyome, Jason G.|Rudd, Brittany N.","Applegate, Amy G.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy|Reyome, Jason G.|Rudd, Brittany N.","Applegate, AG|D'Onofrio, BM|Holtzworth-Munroe, A|Reyome, JG|Rudd, BN","Applegate, AG|D'Onofrio, BM|Holtzworth-Munroe, A|Reyome, JG|Rudd, BN"
WOS:000362707700003,"Class, Quetzal A.|D'Onofrio, Brian M.|Dalman, Christina|Henriksen, Tine B.|Khashan, Ali S.|Mortensen, Preben B.","Class, Quetzal A.|D'Onofrio, Brian M.|Dalman, Christina|Henriksen, Tine B.|Khashan, Ali S.|Mortensen, Preben B.","Class, QA|D'Onofrio, BM|Dalman, C|Henriksen, TB|Khashan, AS|Mortensen, PB","Class, QA|D'Onofrio, BM|Dalman, C|Henriksen, TB|Khashan, AS|Mortensen, PB"
WOS:000362852300003,"Aalsma, Matthew C.|Holloway, Evan D.|Lau, Katherine S. L.|Vachon, David D.|Wiehe, Sarah E.","Aalsma, Matthew C.|Holloway, Evan D.|Lau, Katherine S. L.|Vachon, David D.|Wiehe, Sarah E.","Aalsma, MC|Holloway, ED|Lau, KSL|Vachon, DD|Wiehe, SE","Aalsma, MC|Holloway, ED|Lau, KSL|Vachon, DD|Wiehe, SE"
